feature,coef_true,tau_placebo,selected
heaviest,-0.0,0.0,False
heavy,0.0,0.042633067995883345,False
heavyweight,-0.0,0.0,False
helpful,0.0,0.0,False
hic,-0.0,0.0,False
hid,-0.0,0.0,False
high,-0.0,0.06497654131646298,False
higher,0.0,0.0,False
highest,0.0,0.044108286713663215,False
highly,-0.0,0.0,False
histrionic,0.0,0.0,False
hive,0.0,0.0,False
holly,-0.0,0.0,False
holm,0.0,0.0,False
holy,-0.0,0.0,False
home,0.0,0.07380511401890635,False
honest,-0.0,0.06144790230757782,False
honestly,-0.0,0.0,False
honorary,-0.0,0.0,False
honored,-0.0,0.0,False
hopeless,-0.0,0.0,False
horizontal,-0.0,0.0,False
horrid,-0.0,0.0,False
horridest,-0.0,0.0,False
hoss,-0.0,0.0,False
hot,-0.039418676318736696,0.07347428888660829,False
houseful,0.0,0.0,False
huffy,-0.0,0.0,False
huge,-0.0,0.0,False
hugh,-0.0,0.0,False
human,0.0,0.0,False
humble,-0.0,0.0,False
humorous,-0.0,0.0,False
hung,-0.0,0.0,False
hungry,-0.0,0.0,False
hupmobile,-0.0,0.0,False
hurly,-0.0,0.0,False
husky,-0.0,0.0570976698828876,False
hustle,-0.0,0.0,False
hustling,-0.0,0.0,False
hutchinson,-0.0,0.0,False
i.s.c,-0.0,0.04924064108018944,False
ideal,-0.0,0.0,False
idle,-0.0,0.0,False
idleness,-0.0,0.0,False
ill,-0.0,0.0,False
illustrious,-0.0,0.0,False
immediately,-0.0,0.0,False
immovable,-0.0,0.0,False
impartial,-0.0,0.0,False
impartially,-0.0,0.0,False
imperturbable,0.0,0.0,False
important,-0.0,0.0,False
impossible,0.0,0.0,False
impressive,-0.0,0.0,False
improved,-0.0,0.0,False
impulsive,0.0,0.0,False
inadequate,-0.0,0.0,False
inadvertently,-0.0,0.0,False
incessant,0.0,0.0,False
incidentally,-0.0,0.0,False
inclined,-0.004179044200035781,0.07585232045967275,False
incomplete,0.0,0.0,False
inconsistent,0.0,0.0,False
independent,-0.0,0.009772124889656274,False
indicative,-0.0,0.0,False
indifferent,-0.0,0.0,False
indirectly,-0.0,0.0,False
indispensable,0.043115243868319456,0.0,True
individual,0.0,0.0,False
industrial,-0.0,0.0,False
industrious,0.024844106593988776,0.06524178137526167,False
inexhaustible,0.0,0.0,False
inexperienced,-0.0,0.0,False
