word,coefficient
her_eyes,0.30541138632909254
girl_who,0.21996022071294793
back_and,0.10804113028749687
so_well,0.10358674701878114
her_friends,0.09830826529041344
interested_in,0.057601444316367476
exponent_of,0.05449057293101896
this_fair,0.05268739940106407
little_girl,0.038047029856696134
a_pleasant,0.03667053543645602
the_world,0.03370129863600648
a_bright,0.025900624956636482
has_more,0.02517740079925524
never_known,0.01874675541482765
a_girl,0.010418587804841973
a_fusser,0.010050591800004234
good_time,0.007129282077618472
a_man,-0.0026989430095485127
the_same,-0.003982821147316278
fellow_who,-0.008523757459913524
a_good,-0.008941066445921428
man_who,-0.023692070579448745
