feature,coef_true,tau_placebo,selected
correct,0.0,0.0,False
correctly,0.0,0.0,False
correspondingly,-0.0,0.0,False
corrugated,-0.0,0.0,False
cosmopolitan,-0.0,0.0,False
couldn't,-0.0,0.0,False
countless,-0.0,0.0,False
country,0.0,0.0,False
courteous,-0.0,0.0,False
crafty,-0.0,0.0,False
cranial,-0.0,0.0,False
crazy,0.0,0.0,False
creditable,-0.0,0.0,False
crimson,-0.0,0.0,False
cross,0.0,0.0,False
cummy,-0.0,0.0,False
curious,-0.0,0.0,False
curly,-0.003251462703647508,0.09242088293319688,False
current,-0.0,0.0,False
currently,-0.0,0.0,False
cuss,0.0,0.0,False
cute,0.0,0.0,False
cuter,-0.0,0.0,False
daily,0.0,0.0736849997734643,False
dakota,-0.0,0.0,False
damon,0.0,0.0,False
damp,0.0,0.0,False
dandiest,-0.0,0.0,False
dandy,0.0,0.0,False
dangerous,-0.0,0.0,False
dangerously,-0.0,0.0,False
dapper,-0.0,0.0,False
dark,-0.0,0.0841857354556858,False
darn,0.0,0.0,False
dauntless,-0.0,0.0,False
davvy,-0.0,0.0,False
dead,-0.0,0.0,False
dear,-0.0,0.0,False
dearer,-0.0,0.0,False
deceiving,0.0,0.0,False
decent,-0.0,0.0,False
decidedly,-0.0,0.0,False
decorous,-0.0,0.0,False
deep,-0.04136405483241289,0.10184479624328815,False
deeper,-0.0,0.0,False
deepest,-0.0,0.0,False
deeply,-0.0,0.0,False
defensive,0.0,0.0,False
defiant,-0.0,0.0,False
deficient,-0.0,0.0,False
definite,0.0,0.0,False
definitely,-0.0,0.0,False
delectable,0.0,0.0,False
deliberate,-0.0,0.0,False
delicate,0.0,0.0,False
delightful,0.0,0.0,False
delightfully,-0.0,0.0,False
democratic,-0.0,0.0,False
dependable,-0.0,0.0929335056631419,False
depot,-0.0,0.0,False
descript,-0.0,0.0,False
descriptive,-0.0,0.0,False
desirable,0.0,0.0,False
desirous,-0.0,0.0,False
desolate,-0.0,0.0,False
desperate,0.0,0.0,False
despicable,-0.0,0.0,False
determined,-0.0,0.003141223492670878,False
deutsch,-0.0,0.0,False
